problem,num_nodes,num_edges,traffic_seed,tm_model,scale_factor,num_commodities,total_demand,algo,clustering_algo,num_partitions,size_of_largest_partition,partition_runtime,num_paths,edge_disjoint,dist_metric,iteration,total_flow,runtime,r1_runtime,r2_runtime,recon_runtime,r3_runtime,kirchoffs_runtime
Colt.graphml,153,354,1002058247,gravity,32.0,23254,24040.171875,ncflow_edge_per_iter,fm_partitioning,36,11,0.00472,4,True,inv-cap,0,14096.27643950656,0.03201794624328613,0.006561994552612305,0.005545139312744141,0.002299785614013672,0.0045468807220458984,0.013064146041870117
Colt.graphml,153,354,1002058247,gravity,32.0,23254,24040.171875,ncflow_edge_per_iter,fm_partitioning,36,11,0.00472,4,True,inv-cap,1,744.6884055029939,0.01482701301574707,0.004979848861694336,0.001470804214477539,0.0021238327026367188,0.0033910274505615234,0.002861499786376953
Colt.graphml,153,354,1002058247,gravity,32.0,23254,24040.171875,ncflow_edge_per_iter,fm_partitioning,36,11,0.00472,4,True,inv-cap,2,18.03534864549251,0.011807680130004883,0.00393986701965332,0.0020439624786376953,0.0023450851440429688,0.0023488998413085938,0.0011298656463623047
Colt.graphml,153,354,1867411567,gravity,32.0,23254,24032.888671875,ncflow_edge_per_iter,fm_partitioning,36,11,0.005599,4,True,inv-cap,0,14027.363213505596,0.03852343559265137,0.013187885284423828,0.005746126174926758,0.0024089813232421875,0.003782033920288086,0.013398408889770508
Colt.graphml,153,354,1867411567,gravity,32.0,23254,24032.888671875,ncflow_edge_per_iter,fm_partitioning,36,11,0.005599,4,True,inv-cap,1,658.3755485306108,0.02085113525390625,0.011285066604614258,0.0016937255859375,0.0023648738861083984,0.0027511119842529297,0.002756357192993164
Colt.graphml,153,354,1117579738,gravity,2.0,23256,1498.8203125,ncflow_edge_per_iter,fm_partitioning,36,11,0.004881,4,True,inv-cap,0,1498.8202414411353,0.039754629135131836,0.0019159317016601562,0.009642839431762695,0.0026209354400634766,0.003587961196899414,0.021986961364746094
Colt.graphml,153,354,1700236109,gravity,2.0,23256,1504.656005859375,ncflow_edge_per_iter,fm_partitioning,36,11,0.004754,4,True,inv-cap,0,1504.655904584797,0.04224753379821777,0.00477290153503418,0.00985097885131836,0.0029921531677246094,0.0038900375366210938,0.02074146270751953
Colt.graphml,153,354,1059470809,bimodal,128.0,23256,96819.41277529235,ncflow_edge_per_iter,fm_partitioning,36,11,0.004849,4,True,inv-cap,0,29628.946083660056,0.03310585021972656,0.013070106506347656,0.0038421154022216797,0.0026597976684570312,0.004007816314697266,0.00952601432800293
Colt.graphml,153,354,1059470809,bimodal,128.0,23256,96819.41277529235,ncflow_edge_per_iter,fm_partitioning,36,11,0.004849,4,True,inv-cap,1,902.1738911520517,0.020779848098754883,0.011284112930297852,0.0015659332275390625,0.0021026134490966797,0.0038421154022216797,0.0019850730895996094
Colt.graphml,153,354,1632174514,bimodal,128.0,23256,96156.1297961874,ncflow_edge_per_iter,fm_partitioning,36,11,0.005789,4,True,inv-cap,0,29915.513489266912,0.04181075096130371,0.019019126892089844,0.008086919784545898,0.0023512840270996094,0.0039789676666259766,0.008374452590942383
Colt.graphml,153,354,1632174514,bimodal,128.0,23256,96156.1297961874,ncflow_edge_per_iter,fm_partitioning,36,11,0.005789,4,True,inv-cap,1,850.3685131500924,0.01999354362487793,0.010898113250732422,0.001219034194946289,0.002000093460083008,0.003931999206542969,0.0019443035125732422
Colt.graphml,153,354,1154072128,bimodal,1.0,23256,755.1635664578362,ncflow_edge_per_iter,fm_partitioning,36,11,0.004809,4,True,inv-cap,0,755.1635219048362,0.0403895378112793,0.002043008804321289,0.009678840637207031,0.002808809280395508,0.003715038299560547,0.022143840789794922
Colt.graphml,153,354,1434948935,bimodal,1.0,23256,757.0000889728722,ncflow_edge_per_iter,fm_partitioning,36,11,0.005688,4,True,inv-cap,0,757.0000503480976,0.061820268630981445,0.004761934280395508,0.009690999984741211,0.0029413700103759766,0.003545999526977539,0.04087996482849121
Colt.graphml,153,354,1358587428,bimodal,16.0,23256,12124.867597018852,ncflow_edge_per_iter,fm_partitioning,36,11,0.00575,4,True,inv-cap,0,9818.638359401612,0.04433703422546387,0.010475873947143555,0.00780797004699707,0.00506591796875,0.0043408870697021484,0.016646385192871094
Colt.graphml,153,354,1358587428,bimodal,16.0,23256,12124.867597018852,ncflow_edge_per_iter,fm_partitioning,36,11,0.00575,4,True,inv-cap,1,371.20940579762583,0.01335453987121582,0.005182027816772461,0.0016930103302001953,0.0022971630096435547,0.0020990371704101562,0.002083301544189453
Colt.graphml,153,354,1449732076,bimodal,16.0,23256,11970.354800654168,ncflow_edge_per_iter,fm_partitioning,36,11,0.004975,4,True,inv-cap,0,9744.595657522092,0.038399696350097656,0.00465703010559082,0.009232044219970703,0.002620697021484375,0.004400014877319336,0.017489910125732422
Colt.graphml,153,354,1449732076,bimodal,16.0,23256,11970.354800654168,ncflow_edge_per_iter,fm_partitioning,36,11,0.004975,4,True,inv-cap,1,400.951289308236,0.011717796325683594,0.005321025848388672,0.0015079975128173828,0.002077341079711914,0.0014629364013671875,0.0013484954833984375
Colt.graphml,153,354,1774035308,bimodal,2.0,23256,1517.3430723096487,ncflow_edge_per_iter,fm_partitioning,36,11,0.004359,4,True,inv-cap,0,1517.343026104233,0.170806884765625,0.0022819042205810547,0.009833097457885742,0.07480597496032715,0.0038080215454101562,0.0800778865814209
Colt.graphml,153,354,185545556,bimodal,2.0,23256,1507.7671127160584,ncflow_edge_per_iter,fm_partitioning,36,11,0.005182,4,True,inv-cap,0,1507.7670823113629,0.07981276512145996,0.0018727779388427734,0.009799957275390625,0.0025739669799804688,0.011295080184936523,0.05427098274230957
Colt.graphml,153,354,1563448006,bimodal,64.0,23256,48495.14663810048,ncflow_edge_per_iter,fm_partitioning,36,11,0.005696,4,True,inv-cap,0,20883.402795919566,0.03470492362976074,0.009263038635253906,0.0048770904541015625,0.0022449493408203125,0.004096031188964844,0.014223814010620117
Colt.graphml,153,354,1563448006,bimodal,64.0,23256,48495.14663810048,ncflow_edge_per_iter,fm_partitioning,36,11,0.005696,4,True,inv-cap,1,918.1449395259815,0.01754927635192871,0.008069038391113281,0.0012576580047607422,0.0021784305572509766,0.003570079803466797,0.002474069595336914
Colt.graphml,153,354,1811064483,bimodal,64.0,23256,47838.12251497802,ncflow_edge_per_iter,fm_partitioning,36,11,0.004872,4,True,inv-cap,0,20498.15351049279,0.030373573303222656,0.009305953979492188,0.004380941390991211,0.0024411678314208984,0.003945112228393555,0.010300397872924805
Colt.graphml,153,354,1811064483,bimodal,64.0,23256,47838.12251497802,ncflow_edge_per_iter,fm_partitioning,36,11,0.004872,4,True,inv-cap,1,1004.0821428868068,0.018482208251953125,0.008562088012695312,0.0014150142669677734,0.0020341873168945312,0.004086971282958984,0.0023839473724365234
Colt.graphml,153,354,10912432,bimodal,4.0,23256,2963.8268968222374,ncflow_edge_per_iter,fm_partitioning,36,11,0.005676,4,True,inv-cap,0,2963.826860089163,0.04152345657348633,0.0020499229431152344,0.009310007095336914,0.0029480457305908203,0.0038230419158935547,0.023392438888549805
Colt.graphml,153,354,1113764988,bimodal,4.0,23256,3051.9564507561063,ncflow_edge_per_iter,fm_partitioning,36,11,0.005182,4,True,inv-cap,0,3051.9564165141883,0.052153825759887695,0.004873037338256836,0.009485006332397461,0.0028014183044433594,0.010053157806396484,0.024941205978393555
Colt.graphml,153,354,1186988402,bimodal,8.0,23256,6078.865363003848,ncflow_edge_per_iter,fm_partitioning,36,11,0.003842,4,True,inv-cap,0,6053.750584165421,0.4739832878112793,0.006039857864379883,0.0090179443359375,0.002742767333984375,0.004581928253173828,0.4516007900238037
Colt.graphml,153,354,1810312298,bimodal,8.0,23256,6083.756441927796,ncflow_edge_per_iter,fm_partitioning,36,11,0.005149,4,True,inv-cap,0,6042.379558970355,0.038269996643066406,0.002526998519897461,0.009380102157592773,0.0024979114532470703,0.0038352012634277344,0.020029783248901367
Colt.graphml,153,354,11195060,bimodal,32.0,23256,24256.418312338792,ncflow_edge_per_iter,fm_partitioning,36,11,0.004884,4,True,inv-cap,0,14514.397462347062,0.27136898040771484,0.01400613784790039,0.005049228668212891,0.0026144981384277344,0.003909111022949219,0.2457900047302246
Colt.graphml,153,354,11195060,bimodal,32.0,23256,24256.418312338792,ncflow_edge_per_iter,fm_partitioning,36,11,0.004884,4,True,inv-cap,1,383.5604972389278,0.018201828002929688,0.010870933532714844,0.0013232231140136719,0.002206087112426758,0.002586841583251953,0.001214742660522461
Colt.graphml,153,354,1404197704,bimodal,32.0,23256,24038.80126880336,ncflow_edge_per_iter,fm_partitioning,36,11,0.003409,4,True,inv-cap,0,14414.969836780474,0.031511545181274414,0.006942033767700195,0.004803180694580078,0.0024771690368652344,0.003972053527832031,0.013317108154296875
Colt.graphml,153,354,1404197704,bimodal,32.0,23256,24038.80126880336,ncflow_edge_per_iter,fm_partitioning,36,11,0.003409,4,True,inv-cap,1,572.0626825232222,0.01339101791381836,0.005355119705200195,0.0013420581817626953,0.002203702926635742,0.002863168716430664,0.0016269683837890625
Colt.graphml,153,354,111046807,poisson,16.0,11714,243590.75,ncflow_edge_per_iter,fm_partitioning,36,11,0.005148,4,True,inv-cap,0,229444.5082808971,0.1347048282623291,0.002936124801635742,0.006047964096069336,0.002238750457763672,0.003216981887817383,0.12026500701904297
Colt.graphml,153,354,111046807,poisson,16.0,11714,243590.75,ncflow_edge_per_iter,fm_partitioning,36,11,0.005148,4,True,inv-cap,1,864.1840123901022,0.01123666763305664,0.003219127655029297,0.0021419525146484375,0.0016238689422607422,0.002251863479614258,0.0019998550415039062
Colt.graphml,153,354,1371218786,poisson,16.0,11804,243589.03125,ncflow_edge_per_iter,fm_partitioning,36,11,0.00564,4,True,inv-cap,0,229486.36094413517,0.020305871963500977,0.002897977828979492,0.004755973815917969,0.0021102428436279297,0.002856016159057617,0.007685661315917969
Colt.graphml,153,354,1371218786,poisson,16.0,11804,243589.03125,ncflow_edge_per_iter,fm_partitioning,36,11,0.00564,4,True,inv-cap,1,870.4105440335697,0.011467933654785156,0.003480195999145508,0.0022161006927490234,0.001981496810913086,0.0018949508666992188,0.0018951892852783203
Colt.graphml,153,354,1179616255,poisson,128.0,11751,1948754.625,ncflow_edge_per_iter,fm_partitioning,36,11,0.005218,4,True,inv-cap,0,354000.0,0.014130115509033203,0.004472017288208008,0.002384185791015625,0.002311229705810547,0.002991914749145508,0.0019707679748535156
Colt.graphml,153,354,1686367964,poisson,128.0,11736,1948746.25,ncflow_edge_per_iter,fm_partitioning,36,11,0.005651,4,True,inv-cap,0,354000.0,0.01025843620300293,0.0016889572143554688,0.0023751258850097656,0.002001523971557617,0.0027289390563964844,0.0014638900756835938
Colt.graphml,153,354,1525703876,poisson,1.0,11728,15224.541015625,ncflow_edge_per_iter,fm_partitioning,36,11,0.004915,4,True,inv-cap,0,15224.532936671123,0.043469905853271484,0.001516103744506836,0.006396055221557617,0.002161741256713867,0.0026099681854248047,0.03078603744506836
Colt.graphml,153,354,1593050004,poisson,1.0,11790,15224.599609375,ncflow_edge_per_iter,fm_partitioning,36,11,0.003577,4,True,inv-cap,0,15224.590598812014,0.2640419006347656,0.0038149356842041016,0.006262063980102539,0.0023348331451416016,0.002576112747192383,0.249053955078125
Colt.graphml,153,354,1082657135,poisson,8.0,11762,121794.578125,ncflow_edge_per_iter,fm_partitioning,36,11,0.004422,4,True,inv-cap,0,121794.57128019162,0.037947654724121094,0.004450082778930664,0.01205897331237793,0.002643585205078125,0.0023651123046875,0.016429901123046875
Colt.graphml,153,354,1228227765,poisson,8.0,11759,121795.890625,ncflow_edge_per_iter,fm_partitioning,36,11,0.004759,4,True,inv-cap,0,121795.89235175194,0.027957439422607422,0.001497030258178711,0.0067598819732666016,0.0023317337036132812,0.002580881118774414,0.014787912368774414
Colt.graphml,153,354,14200283,poisson,4.0,11708,60897.58984375,ncflow_edge_per_iter,fm_partitioning,36,11,0.00518,4,True,inv-cap,0,60897.576287449745,0.3230767250061035,0.0016109943389892578,0.00677490234375,0.0022568702697753906,0.0027608871459960938,0.3096730709075928
Colt.graphml,153,354,1425803190,poisson,4.0,11772,60897.6640625,ncflow_edge_per_iter,fm_partitioning,36,11,0.005606,4,True,inv-cap,0,60897.65670235369,0.06378030776977539,0.0038480758666992188,0.006666898727416992,0.0021240711212158203,0.002730131149291992,0.04841113090515137
Colt.graphml,153,354,1240494465,poisson,2.0,11744,30449.27734375,ncflow_edge_per_iter,fm_partitioning,36,11,0.004444,4,True,inv-cap,0,30449.26322799432,0.06308674812316895,0.003942012786865234,0.006384849548339844,0.0026068687438964844,0.0024061203002929688,0.047746896743774414
Colt.graphml,153,354,1449057126,poisson,2.0,11778,30448.994140625,ncflow_edge_per_iter,fm_partitioning,36,11,0.004333,4,True,inv-cap,0,30448.98200036551,0.03279995918273926,0.0038750171661376953,0.006419181823730469,0.0021028518676757812,0.002875089645385742,0.01752781867980957
Colt.graphml,153,354,1243630499,poisson,64.0,11797,974382.8125,ncflow_edge_per_iter,fm_partitioning,36,11,0.004549,4,True,inv-cap,0,354000.0,0.014703750610351562,0.004601001739501953,0.002910137176513672,0.002656698226928711,0.0026900768280029297,0.0018458366394042969
Colt.graphml,153,354,1752869944,poisson,64.0,11782,974357.75,ncflow_edge_per_iter,fm_partitioning,36,11,0.005178,4,True,inv-cap,0,354000.0,0.01421213150024414,0.00444793701171875,0.002804994583129883,0.0023965835571289062,0.0027620792388916016,0.001800537109375
Colt.graphml,153,354,1007510484,poisson,32.0,11728,487193.65625,ncflow_edge_per_iter,fm_partitioning,36,11,0.004643,4,True,inv-cap,0,354000.0,0.012215614318847656,0.0017898082733154297,0.003859996795654297,0.002349853515625,0.002664804458618164,0.0015511512756347656
Colt.graphml,153,354,2028106250,poisson,32.0,11748,487186.65625,ncflow_edge_per_iter,fm_partitioning,36,11,0.005244,4,True,inv-cap,0,354000.0,0.011708974838256836,0.0017740726470947266,0.0023560523986816406,0.0023908615112304688,0.003239154815673828,0.0019488334655761719
Colt.graphml,153,354,1192860264,poisson,64.0,23256,63213.03125,ncflow_edge_per_iter,fm_partitioning,36,11,0.005706,4,True,inv-cap,0,30388.114907622337,0.035181283950805664,0.016752958297729492,0.0035750865936279297,0.0024139881134033203,0.0038449764251708984,0.008594274520874023
Colt.graphml,153,354,1192860264,poisson,64.0,23256,63213.03125,ncflow_edge_per_iter,fm_partitioning,36,11,0.005706,4,True,inv-cap,1,713.0154767159374,0.019016742706298828,0.008867979049682617,0.0011980533599853516,0.0027070045471191406,0.004110813140869141,0.002132892608642578
Colt.graphml,153,354,1785268493,poisson,64.0,23256,63205.828125,ncflow_edge_per_iter,fm_partitioning,36,11,0.003961,4,True,inv-cap,0,30420.772974848747,0.028967857360839844,0.00979304313659668,0.003760099411010742,0.0023212432861328125,0.003952980041503906,0.009140491485595703
Colt.graphml,153,354,1785268493,poisson,64.0,23256,63205.828125,ncflow_edge_per_iter,fm_partitioning,36,11,0.003961,4,True,inv-cap,1,692.1061005713611,0.017203569412231445,0.008906841278076172,0.0012760162353515625,0.0019767284393310547,0.003351926803588867,0.001692056655883789
Colt.graphml,153,354,511704445,poisson,32.0,23256,31597.24609375,ncflow_edge_per_iter,fm_partitioning,36,11,0.005661,4,True,inv-cap,0,19807.8395293653,0.031749725341796875,0.00722503662109375,0.004189014434814453,0.002461671829223633,0.004662990570068359,0.01321101188659668
Colt.graphml,153,354,511704445,poisson,32.0,23256,31597.24609375,ncflow_edge_per_iter,fm_partitioning,36,11,0.005661,4,True,inv-cap,1,750.0077091821518,0.01454472541809082,0.005967140197753906,0.0016658306121826172,0.0019299983978271484,0.002807140350341797,0.0021746158599853516
Colt.graphml,153,354,585784232,poisson,32.0,23256,31613.66015625,ncflow_edge_per_iter,fm_partitioning,36,11,0.005291,4,True,inv-cap,0,19839.948244601488,0.03161454200744629,0.007124900817871094,0.004359006881713867,0.002299785614013672,0.0035898685455322266,0.01424098014831543
Colt.graphml,153,354,585784232,poisson,32.0,23256,31613.66015625,ncflow_edge_per_iter,fm_partitioning,36,11,0.005291,4,True,inv-cap,1,700.9123541142552,0.022144079208374023,0.012041091918945312,0.0019049644470214844,0.002157926559448242,0.003467082977294922,0.0025730133056640625
Colt.graphml,153,354,1483102118,poisson,4.0,23256,3950.5556640625,ncflow_edge_per_iter,fm_partitioning,36,11,0.0057,4,True,inv-cap,0,3950.55571693182,0.04135942459106445,0.0021920204162597656,0.009869098663330078,0.0026264190673828125,0.003763914108276367,0.02290797233581543
Colt.graphml,153,354,1778203363,poisson,4.0,23256,3950.062255859375,ncflow_edge_per_iter,fm_partitioning,36,11,0.005158,4,True,inv-cap,0,3950.0620946884155,0.03952956199645996,0.0018661022186279297,0.010009050369262695,0.0027060508728027344,0.0038318634033203125,0.02111649513244629
Colt.graphml,153,354,1143481924,poisson,128.0,23256,126450.890625,ncflow_edge_per_iter,fm_partitioning,36,11,0.0053,4,True,inv-cap,0,46003.59857726097,0.037712812423706055,0.019999980926513672,0.003885030746459961,0.0025048255920410156,0.00400090217590332,0.007322072982788086
Colt.graphml,153,354,1143481924,poisson,128.0,23256,126450.890625,ncflow_edge_per_iter,fm_partitioning,36,11,0.0053,4,True,inv-cap,1,721.8671562415889,0.02060103416442871,0.011493921279907227,0.001209259033203125,0.002079010009765625,0.0041849613189697266,0.0016338825225830078
Colt.graphml,153,354,1443340436,poisson,128.0,23256,126424.1875,ncflow_edge_per_iter,fm_partitioning,36,11,0.004794,4,True,inv-cap,0,45795.142033815384,0.03163957595825195,0.013160943984985352,0.004770994186401367,0.0024209022521972656,0.004016876220703125,0.007269859313964844
Colt.graphml,153,354,1443340436,poisson,128.0,23256,126424.1875,ncflow_edge_per_iter,fm_partitioning,36,11,0.004794,4,True,inv-cap,1,813.3366223543559,0.021608829498291016,0.012172937393188477,0.0014736652374267578,0.002092123031616211,0.004174947738647461,0.0016951560974121094
Colt.graphml,153,354,1363618620,poisson,1.0,23256,987.47216796875,ncflow_edge_per_iter,fm_partitioning,36,11,0.005199,4,True,inv-cap,0,987.4721085522324,0.38981080055236816,0.0020558834075927734,0.009508848190307617,0.002382040023803711,0.0037992000579833984,0.37206482887268066
Colt.graphml,153,354,1400141081,poisson,1.0,23256,988.1217651367188,ncflow_edge_per_iter,fm_partitioning,36,11,0.005247,4,True,inv-cap,0,988.1218133633956,0.04134702682495117,0.0043561458587646484,0.009536027908325195,0.002494335174560547,0.0038661956787109375,0.021094322204589844
Colt.graphml,153,354,1288694355,poisson,8.0,23256,7902.39111328125,ncflow_edge_per_iter,fm_partitioning,36,11,0.00379,4,True,inv-cap,0,7891.659204818308,0.12072157859802246,0.002390146255493164,0.010088920593261719,0.002733469009399414,0.0037560462951660156,0.10175299644470215
Colt.graphml,153,354,1461046291,poisson,8.0,23256,7901.90283203125,ncflow_edge_per_iter,fm_partitioning,36,11,0.005234,4,True,inv-cap,0,7891.893287569284,0.04113459587097168,0.002410888671875,0.009938955307006836,0.0024237632751464844,0.004518032073974609,0.02184295654296875
Colt.graphml,153,354,1600030150,poisson,16.0,23256,15803.802734375,ncflow_edge_per_iter,fm_partitioning,36,11,0.00488,4,True,inv-cap,0,12901.22271950543,0.0518040657043457,0.004524946212768555,0.007858037948608398,0.002526998519897461,0.0039520263671875,0.03294205665588379
Colt.graphml,153,354,1600030150,poisson,16.0,23256,15803.802734375,ncflow_edge_per_iter,fm_partitioning,36,11,0.00488,4,True,inv-cap,1,492.591815882103,0.009144783020019531,0.0020999908447265625,0.0012950897216796875,0.0021741390228271484,0.0016481876373291016,0.0019273757934570312
Colt.graphml,153,354,1845449925,poisson,16.0,23256,15803.1171875,ncflow_edge_per_iter,fm_partitioning,36,11,0.004906,4,True,inv-cap,0,12912.071818381548,0.04296541213989258,0.010978937149047852,0.008032083511352539,0.002582550048828125,0.004989147186279297,0.016382694244384766
Colt.graphml,153,354,1845449925,poisson,16.0,23256,15803.1171875,ncflow_edge_per_iter,fm_partitioning,36,11,0.004906,4,True,inv-cap,1,479.9812682783422,0.00965261459350586,0.0025789737701416016,0.0015680789947509766,0.002001523971557617,0.0018110275268554688,0.0016930103302001953
Colt.graphml,153,354,1497988131,poisson,2.0,23256,1973.890380859375,ncflow_edge_per_iter,fm_partitioning,36,11,0.005661,4,True,inv-cap,0,1973.8902866821736,0.04277157783508301,0.005258798599243164,0.00975799560546875,0.002574920654296875,0.003744840621948242,0.021435022354125977
Colt.graphml,153,354,2114300095,poisson,2.0,23256,1974.2503662109375,ncflow_edge_per_iter,fm_partitioning,36,11,0.005634,4,True,inv-cap,0,1974.250336812809,0.22815537452697754,0.0020821094512939453,0.009968996047973633,0.18984603881835938,0.0036880970001220703,0.022570133209228516
TataNld.graphml,145,372,1572653706,uniform,2.0,20880,2089.924560546875,ncflow_edge_per_iter,fm_partitioning,36,11,0.005091,4,True,inv-cap,0,2089.924486066434,0.0418696403503418,0.002421140670776367,0.01061701774597168,0.003159046173095703,0.00425410270690918,0.021418333053588867
TataNld.graphml,145,372,1809114441,uniform,2.0,20880,2088.588134765625,ncflow_edge_per_iter,fm_partitioning,36,11,0.005636,4,True,inv-cap,0,2088.5880013917467,0.10888934135437012,0.0020401477813720703,0.007776021957397461,0.07324385643005371,0.0042688846588134766,0.0215604305267334
TataNld.graphml,145,372,1892393464,uniform,32.0,20880,33348.46875,ncflow_edge_per_iter,fm_partitioning,36,11,0.004181,4,True,inv-cap,0,18268.566031399183,0.18591976165771484,0.006399869918823242,0.005717039108276367,0.05431699752807617,0.0036678314208984375,0.11581802368164062
TataNld.graphml,145,372,1892393464,uniform,32.0,20880,33348.46875,ncflow_edge_per_iter,fm_partitioning,36,11,0.004181,4,True,inv-cap,1,1791.836031608851,0.023550748825073242,0.00981593132019043,0.003103017807006836,0.0025169849395751953,0.0030350685119628906,0.005079746246337891
TataNld.graphml,145,372,1892393464,uniform,32.0,20880,33348.46875,ncflow_edge_per_iter,fm_partitioning,36,11,0.004181,4,True,inv-cap,2,389.63634303824506,0.018304109573364258,0.007277011871337891,0.0024230480194091797,0.002631664276123047,0.0029129981994628906,0.00305938720703125
TataNld.graphml,145,372,2110930256,uniform,32.0,20880,33695.83984375,ncflow_edge_per_iter,fm_partitioning,36,11,0.005239,4,True,inv-cap,0,18262.03256282292,0.04556608200073242,0.014444112777709961,0.009580850601196289,0.003000974655151367,0.003856182098388672,0.014683961868286133
TataNld.graphml,145,372,2110930256,uniform,32.0,20880,33695.83984375,ncflow_edge_per_iter,fm_partitioning,36,11,0.005239,4,True,inv-cap,1,2082.989019194369,0.02635335922241211,0.012967109680175781,0.003216981887817383,0.0027620792388916016,0.002644062042236328,0.004763126373291016
TataNld.graphml,145,372,2110930256,uniform,32.0,20880,33695.83984375,ncflow_edge_per_iter,fm_partitioning,36,11,0.005239,4,True,inv-cap,2,456.88832997338613,0.021206378936767578,0.009752988815307617,0.0018477439880371094,0.0026476383209228516,0.0031239986419677734,0.0038340091705322266
TataNld.graphml,145,372,1080887571,uniform,4.0,20880,4179.025390625,ncflow_edge_per_iter,fm_partitioning,36,11,0.005588,4,True,inv-cap,0,4179.025199953045,0.04143047332763672,0.004988908767700195,0.00917196273803711,0.0034008026123046875,0.0035359859466552734,0.020332813262939453
TataNld.graphml,145,372,611405600,uniform,4.0,20880,4169.22998046875,ncflow_edge_per_iter,fm_partitioning,36,11,0.004667,4,True,inv-cap,0,4169.229820254335,0.03980541229248047,0.004580020904541016,0.007589101791381836,0.003221273422241211,0.0036458969116210938,0.020769119262695312
TataNld.graphml,145,372,1233739790,uniform,16.0,20880,16767.79296875,ncflow_edge_per_iter,fm_partitioning,36,11,0.005235,4,True,inv-cap,0,11777.34283735072,0.06923508644104004,0.010631084442138672,0.007555961608886719,0.0027971267700195312,0.0034198760986328125,0.044831037521362305
TataNld.graphml,145,372,1233739790,uniform,16.0,20880,16767.79296875,ncflow_edge_per_iter,fm_partitioning,36,11,0.005235,4,True,inv-cap,1,1482.5515153277502,0.01540231704711914,0.002608060836791992,0.0027570724487304688,0.002648591995239258,0.002199888229370117,0.005188703536987305
TataNld.graphml,145,372,1233739790,uniform,16.0,20880,16767.79296875,ncflow_edge_per_iter,fm_partitioning,36,11,0.005235,4,True,inv-cap,2,496.4248879094621,0.013938426971435547,0.002424955368041992,0.0018761157989501953,0.0027811527252197266,0.0023899078369140625,0.00446629524230957
TataNld.graphml,145,372,1366440786,uniform,16.0,20880,16762.4453125,ncflow_edge_per_iter,fm_partitioning,36,11,0.004457,4,True,inv-cap,0,11798.953931539108,0.04417085647583008,0.004266023635864258,0.01556086540222168,0.0029616355895996094,0.003668069839477539,0.017714262008666992
TataNld.graphml,145,372,1366440786,uniform,16.0,20880,16762.4453125,ncflow_edge_per_iter,fm_partitioning,36,11,0.004457,4,True,inv-cap,1,1425.7388950855586,0.018504858016967773,0.006103038787841797,0.0025811195373535156,0.002724885940551758,0.0018870830535888672,0.005208730697631836
TataNld.graphml,145,372,1366440786,uniform,16.0,20880,16762.4453125,ncflow_edge_per_iter,fm_partitioning,36,11,0.004457,4,True,inv-cap,2,578.1676861978385,0.011587858200073242,0.0020449161529541016,0.0019271373748779297,0.0026366710662841797,0.0018279552459716797,0.0031511783599853516
TataNld.graphml,145,372,1046066580,uniform,8.0,20880,8372.2705078125,ncflow_edge_per_iter,fm_partitioning,36,11,0.005661,4,True,inv-cap,0,8361.152308157896,0.03719186782836914,0.0019538402557373047,0.00808405876159668,0.003111600875854492,0.0043070316314697266,0.019735336303710938
TataNld.graphml,145,372,1388710312,uniform,8.0,20880,8404.0400390625,ncflow_edge_per_iter,fm_partitioning,36,11,0.004858,4,True,inv-cap,0,8398.977692645793,0.04169440269470215,0.002065896987915039,0.00803518295288086,0.0033140182495117188,0.0036590099334716797,0.02462029457092285
TataNld.graphml,145,372,1703807572,uniform,128.0,20880,133740.265625,ncflow_edge_per_iter,fm_partitioning,36,11,0.004866,4,True,inv-cap,0,36442.17210088641,0.04410290718078613,0.022973060607910156,0.004764080047607422,0.0026979446411132812,0.0037300586700439453,0.009937763214111328
TataNld.graphml,145,372,1703807572,uniform,128.0,20880,133740.265625,ncflow_edge_per_iter,fm_partitioning,36,11,0.004866,4,True,inv-cap,1,3126.181700382567,0.0287172794342041,0.014802217483520508,0.003717184066772461,0.0024738311767578125,0.003957986831665039,0.0037660598754882812
TataNld.graphml,145,372,1703807572,uniform,128.0,20880,133740.265625,ncflow_edge_per_iter,fm_partitioning,36,11,0.004866,4,True,inv-cap,2,1119.3733961148978,0.02643585205078125,0.014464855194091797,0.0017299652099609375,0.002685070037841797,0.004357099533081055,0.003198862075805664
TataNld.graphml,145,372,1718262392,uniform,128.0,20880,133300.578125,ncflow_edge_per_iter,fm_partitioning,36,11,0.004508,4,True,inv-cap,0,36236.08778536762,0.03761696815490723,0.015495061874389648,0.00529789924621582,0.0031239986419677734,0.0037779808044433594,0.009922027587890625
TataNld.graphml,145,372,1718262392,uniform,128.0,20880,133300.578125,ncflow_edge_per_iter,fm_partitioning,36,11,0.004508,4,True,inv-cap,1,3281.3232558672307,0.029066801071166992,0.015329837799072266,0.0030460357666015625,0.0031549930572509766,0.003496885299682617,0.00403904914855957
TataNld.graphml,145,372,1718262392,uniform,128.0,20880,133300.578125,ncflow_edge_per_iter,fm_partitioning,36,11,0.004508,4,True,inv-cap,2,1111.8483567383773,0.028151750564575195,0.01582503318786621,0.001708984375,0.002634286880493164,0.00480198860168457,0.00318145751953125
TataNld.graphml,145,372,1721520704,uniform,64.0,20880,67137.0859375,ncflow_edge_per_iter,fm_partitioning,36,11,0.004588,4,True,inv-cap,0,25919.69074384158,0.0399327278137207,0.012675046920776367,0.007781982421875,0.0027358531951904297,0.004648923873901367,0.012090921401977539
